,FIGF,FLT1,KDR,KIT,PDGFA,PDGFB,PDGFRA,PDGFRB,VEGFA,VEGFB,VEGFC,ANGPT1,ANGPT2,ANGPT4,ANGPTL1,TEK,TGFB1,THBS1,TIE1,BAK1,BCL2,BCL2L1,BIRC5,XIAP,CDK4,CDK6,BRCA1,ERCC1,NAE1,NEDD8,RAD51,RAD52,XRCC4,KSR1,MAPK11,MAPK3,FGF1,FGF12,FGF13,FGF14,FGF2,FGF3,FGF4,FGF6,FGF7,FGF8,FGF9,FGFR1,FGFR2,FGFR3,FGFR4,HDAC1,HDAC2,HDAC3,HDAC4,HDAC5,GLI1,PRKACA,PTCH1,SHH,SMO,STK36,AREG,BTC,EGF,EGFR,ERBB2,ERBB3,ERBB4,EREG,HBEGF,NRG1,NRG2,NRG4,TGFA,IGF1,IGF2,IGF2R,IRS1,PKM,CD274,CTLA4,LAG3,PDCD1,PDCD1LG2,JAK2,SOCS1,STAT1,STAT2,STAT3,MAP2K1,MAP2K2,MAP2K4,MAP3K1,MAP3K2,MAP3K3,MAP3K4,AXL,HGF,MET,MST1R,PIM1,PIM2,PIM3,STK11,TSC1,TSC2,AKT1,AKT2,MTOR,PTEN,ALK,RET,ROS1,UBA1,ATM,ATR,BRCA1,CHEK1,CHEK2,PARP1,RAD54B,RAD54L,WEE1,XRCC1,PIK3C2B,PIK3CA,PIK3CD,PIK3CG,PIK3R1,PRKCA,PRKCB,ILK,PLK1,BRAF,RAF1,HRAS,KRAS,NRAS,CCNE1,CCNE2,RB1,CCND2,CCND3,CDKN2A,CDKN2B,DKC1,HSP90AA1,TEP1,TERT,CDH1,CTNNA1,DKK1,FZD1,FZD5,WIF1,WNT5A,WNT5B
PEC481113,5.14736309757978,6.72878851922502,5.16524487536425,7.67817126877888,0.336383394476943,3.71989126804321,7.46010167907028,3.88951448220612,9.92949869587193,7.10599712891026,7.39795509819025,3.27046511445243,4.95593423313916,4.61640967218513,2.08747040259737,6.85914433195783,6.9885390828319,3.7664090794366,-0.858800035184549,8.30001251180881,5.49819870119561,0.74743608711412,4.33035498557826,7.45591180579582,6.41175001985855,0.24615664648735,2.14322521986177,3.32634757022991,2.39102360939452,2.89472946949234,4.14187797027794,8.76497244485864,4.97972563433238,5.63199189000099,5.57825687406511,3.18708699223795,3.14333649921437,8.22476448768151,2.17632651656557,0.994883301192732,6.22123092399827,4.59144166041736,3.60731945729973,1.46453596389747,6.98537185753097,4.16207679871529,7.145473877884,3.16911673985643,2.79673252984033,4.90815514309565,6.11814508144618,5.98018715862152,6.46800391621687,3.63107528736044,5.6298272112281,7.96903363024214,7.47196633761966,4.64958666646303,4.31356475649219,6.81908976574235,6.94841354362446,0.642150843947557,4.45223058238859,0.722123911561499,0.93106968122333,2.58380451744227,6.09585477698785,4.18038166666417,8.05995614251896,9.50785489559732,8.38967217991914,3.38923370949607,5.57825687406511,2.59256582091432,4.32247070538081,3.87128836111617,6.50086844182403,0.00446367053028229,5.30993094401244,3.08145876864243,2.35840903407348,6.68717929785186,0.957432914979084,2.76653670470376,12.2516526487069,-0.267208979089208,6.81343010832994,-0.199892867140043,2.71929630393209,4.14723160039128,9.33301996955065,7.14011464752383,7.90624971240694,3.39028936434733,1.20806825377741,3.46242360425471,1.14346198200636,3.63508963493398,7.16516073650561,7.74653307926834,6.02340531382665,10.801050926578,7.47196633761966,2.27055065336041,4.93281501819436,5.64365562717626,1.55770304746736,11.638467356814,15.6097693855289,1.1433373985692,9.62447623978786,2.43790311126462,2.91112797977385,2.67775117366624,6.94425242434518,7.35167611224989,4.40548645992474,2.14322521986177,5.93647752138435,-0.217345630508881,3.04730456325855,3.6803668933497,4.93394031167715,10.6644635648107,-0.476071939889357,7.47196633761966,2.14158266636677,4.69816411595117,3.65532862437258,-0.0153248944929597,8.00878439465029,5.14788945486517,3.14480853900559,5.57825687406511,3.26166391213799,5.47898481511529,8.3988212915987,9.17303788945767,2.13471089029426,7.22169206552391,6.67465216070902,4.90760029675886,-0.426636598881388,4.44421959447041,3.13428684648735,5.92460855510777,0.966871858308228,4.37803361069367,4.8371111433254,2.01358702627952,1.39065862739774,8.90657892413299,2.84026353038237,4.22040877347153,3.28657008762892,9.70193935513571,0.123016057372421,0.265929296106594
PER401217,4.00902201135069,6.8830805756626,5.72811256415221,7.55019925283166,-0.307386138042009,4.08487171386381,6.9560938364799,4.58838868125131,9.23822318607322,6.97116189877109,7.89605647848924,3.33199168385325,3.71171987533866,4.70818906993128,2.40767466197016,8.13998575038253,7.12831495645616,3.62449010213882,1.55954142507292,8.5161364624494,5.35620649701267,0.0976432614963686,3.61273411427841,9.52355495866938,6.02934396364805,0.243110403115181,2.19559560379284,3.17475706827295,2.40735521163135,2.72802222734081,3.96392984044868,8.55288284582125,6.01435378184491,5.07840474336713,5.35902828096615,3.33347097286826,2.97313650729996,9.00244657244321,2.83872922235997,0.43779852749657,6.23699782993384,5.03157194994305,3.17870049106449,1.04816365295176,6.82500999496198,4.09508649052218,6.88699917156767,3.51383284215544,2.7115311718943,4.11726509852765,5.71311104450892,5.948197856551,6.41007243870414,3.29951821249981,5.32187905752071,7.61768387883114,7.28333263940497,4.67665965376268,3.92239394155232,6.23900309840608,7.08002591066001,0.240559192928954,1.54192774602425,0.551690907121551,2.58126074913306,2.65165940807668,6.14374697988263,4.06948038669433,8.40401042149686,9.47743186045353,8.42218547943595,2.69279041170167,5.35902828096615,2.04299661160473,4.39616970948728,5.02914691785101,6.18524027318075,-0.0589004947162975,4.72300857579299,3.94910546444568,1.20609646060065,6.72967061822977,1.04827375413902,1.91950511308393,12.088300707558,-0.0560492434426799,6.40748716836558,-0.288752730038386,2.64293093075075,3.96848369980496,9.50227296108216,6.96835824653354,8.11171296011762,3.76702836401922,0.842326156487546,3.14269368379971,1.37065302914815,4.45470272308592,7.35135645692252,3.19321002876213,5.72538967467644,10.0175455981644,7.28333263940497,2.19979928515856,4.87864761703445,5.75980366185632,2.89905457543721,11.4475761877619,14.3502974428586,1.53171453719253,9.89427561073833,2.72518412601555,4.14917516327942,2.73146566281246,10.8643748494474,7.66905482170279,4.63298666230236,2.19559560379284,5.63128704476868,0.534988366906935,2.72670000122351,2.50349371916321,4.09869048680493,10.816673957072,0.375779844326372,7.28333263940497,2.35417612911988,4.9039374420494,4.15331284060196,-0.690058186367866,7.37284974540466,5.18687663351346,3.03440789137141,5.35902828096615,3.18610203716278,5.0454169995575,8.89760163194617,8.02012876863387,2.65349913309878,7.40542138846982,5.46342136645078,4.99187335192395,-0.668936151547989,3.97623733651588,2.91345516521302,5.97287727418262,0.42986603468123,4.33205304225684,6.98928413021313,2.13669634111602,2.2699483616009,5.44632425632895,2.1748886971035,4.18553886845075,2.89841340423136,9.50688575903726,1.09513963150281,1.91474489333691
PER510713,3.68464948250085,5.43131212132851,4.89668209470294,6.43394553865295,1.06215645004296,2.8962976256194,5.97372531600658,3.62344843646039,7.86546858541349,5.97429960047939,6.56913067007493,-2.78418336531829,2.99661290235885,4.3078917633243,3.16477421760867,7.17541154775709,6.81259048127826,4.18874371379691,-1.72993124129379,6.8355955094467,6.17855592124272,1.0186597521067,4.41319953633541,8.20183597708626,2.96760973786556,1.1217797357661,1.42049605292566,2.8748793679111,3.4581423901078,1.6621947570322,2.44706568120823,8.05309984651026,5.66826116165291,5.24424994033346,5.52508167491547,2.35095657473935,2.15287966832469,8.18042116262348,2.3122250645134,-1.81906716850811,6.03647379147189,3.35679845131539,4.28086369891389,0.327220673528879,6.76877376772367,2.10442189896233,5.59972820362358,3.39898245793953,1.98705404988238,4.18500384372457,5.87333556883787,4.58316402448673,6.08032051244636,2.47578163925707,5.75887419190938,6.93396394023906,6.75204860289069,4.42441776816144,4.59458202546384,5.11295487190486,5.51051858517882,0.455834166567493,0.0185625761048061,-0.581218877387752,2.49470282362967,0.804232088549798,5.0857032674407,3.43867990815745,7.21604725999881,8.76892474952849,7.57557974979544,0.285933121693062,5.52508167491547,1.26189844367178,4.53172418827439,3.56718718455795,4.97693229668244,2.65348699246497,1.38938725533968,3.63561117671448,1.25641958341142,6.05312495651225,-1.72964714657525,1.56778564475862,10.948448707283,1.52774253270642,6.62025878114329,1.31292957492577,3.23771483254472,4.11536402153055,8.46565284318347,6.50220524508294,7.52846341220826,4.22512167862965,0.597642450664322,3.02475973444647,0.885846648105431,3.67623351575156,7.02027914797871,-3.19899304520818,5.29390158178174,9.3040463828342,6.75204860289069,0.0739826857095901,4.45807226445052,5.75482324465721,1.92471565754041,11.2146485778598,13.5929532006446,1.97512484895987,9.62613282966581,2.83806892879343,2.10751467948367,1.27496178571376,7.0581853228745,6.86081035836887,3.93508193724353,1.42049605292566,4.49734663458219,0.207517155244314,2.96863047072825,1.94346242562024,4.30190010222152,9.34737929527622,-0.536960795141423,6.75204860289069,2.05547762324579,4.32801410392251,2.77191284702296,1.11285923265272,6.57025729016668,4.80862370573443,2.3836738190028,5.52508167491547,2.90889072221572,4.31376108086617,8.10009928764106,7.20701015984561,2.00547141112435,7.37617490426703,5.04893420314362,3.24931053730287,0.474655839244759,4.3566625583664,2.08423592009878,5.8570175828616,1.16269682588139,4.59378514306805,5.30442734860457,0.626665277022936,0.867360152047199,4.88614719003183,-0.608740493448899,3.96919602133446,1.85300725320368,9.32422027707424,1.90513024192289,-0.431285544623293
PIQ340906,3.74071179197583,6.95262324698377,5.03882208614639,7.13615805910102,-0.110369804848569,3.47392044325091,5.58900459662907,3.76700181266073,8.08417871100225,7.50669675359758,7.05089344237041,0.887877637401913,3.37985259256131,5.30567526592942,1.82412645462803,6.8032166823976,7.67522496706006,4.51605791535589,-2.03102790055636,7.7955815325843,5.36390046239314,1.46650327097049,3.83517017826642,8.97929082936063,6.82044521508939,-0.260511412525527,2.26121980228005,3.43549529754909,2.21796749128445,3.82652225034942,3.86155475698367,7.83032760063667,5.64997847920393,5.77265353634999,6.65948098653298,3.00175678677178,3.12105226011086,6.96879873120367,2.02033030179719,-1.43143033486673,5.91404652587716,5.00288286986977,4.34791191396282,1.81813917249308,5.96171219858651,2.26209391277399,5.33393023201504,3.00214135690458,1.85833207375758,5.0522686711596,5.93365383108114,6.27787504996968,5.16141692860186,3.4150625008925,6.07906787261583,8.23035744051027,5.81266727763998,4.61852886934468,3.99562895254472,7.03265622163193,6.50258483657161,0.00430285729859296,1.13216404329325,-0.0426312176599354,2.00404911590527,3.69694418865548,6.21818897566004,3.32133447671199,7.8482480042751,8.68005012032604,8.89883480630172,3.06765189920785,6.65948098653298,2.37485088478202,4.56031911020501,4.16445372357171,6.35391465546594,1.01074205009093,4.1863280432931,3.38328033779776,-0.275310319311388,5.83301721383441,-0.711289109113175,2.21409508861668,11.615727867951,0.0579615389813971,6.40470392488323,-0.667395204822209,3.09253815284171,4.4393318463132,8.92399201586667,6.72201245380364,7.69162890259892,3.70563424603479,0.782185090361275,3.53110084703148,1.96377512388725,4.94138919127148,6.85465005025636,3.15846490170562,5.44917954702383,10.1835933662993,5.81266727763998,2.24709100900048,4.69472031251865,5.61203673415752,2.6514684517303,11.4004444890757,12.8053370182347,1.89840751135473,8.62803271065265,2.77521935968967,2.92662803710166,1.89002752254385,9.3263090643916,7.10061681457609,4.48099120389442,2.26121980228005,4.7492390808405,0.511103811058756,2.6246605410225,1.44771374492473,4.76206211420103,10.2186721966777,-0.450414131828509,5.81266727763998,2.45257687898656,4.45772880101021,4.17342227457214,0.858337283164095,9.09511858669178,5.29889258070256,2.78830568045603,6.65948098653298,3.66533242174004,5.33466385312319,8.69096894758713,8.11885081498993,1.85406963381444,6.47351257494224,5.06942282976628,4.70464041574173,0.698926076575006,1.84038310054497,2.14111021757608,5.30617310575794,0.49068231296942,4.86638994029701,6.26645528008354,0.834794726988992,2.2527845850208,5.54528664874685,2.0498431199736,4.53554229264806,2.61402532583312,8.13987995737007,1.61889401388085,0.11087834223222
RAB330621,3.65073685598154,7.11763548610412,3.9170603992799,5.90608102666511,-0.00602278708137664,4.054352363993,6.22090699814844,3.12111688237106,7.98818311420895,5.94668586895836,8.31956854589758,4.27912859262249,2.80603103444051,4.14929955348762,3.08511550273931,5.92716253528475,6.44794596593327,4.26098193265625,-1.11355932260479,8.24784761451427,6.0911183137021,0.280926303005356,3.9303572244271,8.11871155788628,3.00863729257404,0.539297509357846,2.02749120689194,3.05393405813364,3.01403354741083,2.32213902349696,2.25916456556003,7.4824040102104,6.18279530392232,4.45648821664228,4.7413336346939,2.15442004622383,2.80069631474153,9.28856644923606,2.59942455119988,-1.9624163000854,5.63752210086199,3.98600678525273,3.13442841651745,0.105868686275274,6.36320533864355,2.27759157705353,5.83535624336932,3.68062798083789,2.72424754030826,3.40922831532463,5.40072940223606,4.58893480031298,6.09326292812637,2.81201384911159,5.32916194414042,6.7925554215237,5.74830932945337,4.41815884138354,3.90174741403234,5.04474940227328,5.2543468846803,-0.26374234896581,3.43248664328395,-0.290297231844399,2.32646448780657,1.64039131073807,6.07345126967984,4.3799841555829,7.98564828845194,9.15062856111964,8.04015285839721,3.3072534820366,4.7413336346939,0.799911247076605,4.87740665165059,4.47988546164305,4.96635997620531,2.08178116314818,4.54839651835562,3.65405162417669,-0.016577898757412,6.24539011582489,-0.368348971722363,0.753884405296496,13.6840708287465,0.702485363882328,6.63432137739941,-0.672991696279112,3.03693833395775,4.06500276581761,9.2070096134227,6.57480756294203,8.1776413909689,3.96961137073692,1.00925038623878,2.37990387938903,1.30210046485051,3.85068975146686,7.23084969826827,6.99462734823665,4.5061500348006,9.72588946194193,5.74830932945337,-0.272364232791774,4.53989149368131,4.79387844608263,2.69581614345752,10.4874594301335,12.5948763450444,1.68205980262121,9.41583206648371,3.33239500214193,3.19172242498446,3.39628278763712,10.2864881730543,7.4559103627992,3.68222581748663,2.02749120689194,4.48969503168352,0.184104621024004,3.89455305875082,1.81684896154571,3.70314247004789,10.3603510374396,-1.1018304764946,5.74830932945337,1.91719070365501,4.32323699529834,1.42107316824669,0.837024642382311,6.47554697962428,6.05871332296369,1.87333944831249,4.7413336346939,3.17087019929332,4.47447158129224,8.15455829717265,6.3740135801202,2.66940089868393,6.95064145755971,6.1695417818768,4.83912647888009,0.664160907236495,2.12785760759775,2.25688149126828,6.29573141741754,1.10694536453733,4.34758799885688,6.82617426906627,-1.23473577526319,2.42101307741774,7.04031924096207,-1.63172033835681,3.83663583137606,1.38945866730425,7.76956355065212,1.00157934181255,0.653726877406478
RAM530325,4.01636771237835,5.98433861457718,4.0374008076011,6.61384840065589,0.809201261084384,3.87004337026656,7.25906110195814,3.69392876982806,8.85719006483637,6.33219028936564,6.98139683798823,-1.32317131935353,3.80079816167986,4.3893225670032,4.12112037303735,6.7824782995474,7.14544021663896,4.17546989081339,-0.472294794707046,8.07750082759181,6.10909617723526,1.10028225962294,3.95981005018938,7.8449670621408,4.25927003933122,1.14145289110875,1.55603661228182,3.34529199479726,2.54282110665225,2.16753300141417,3.22226597510818,8.10951692669707,5.31976151205251,5.26342170873801,5.58589824110409,2.1943665354901,3.27865517866246,8.44490419317761,1.57256297301488,-1.41247105828493,5.88519546121121,4.11975743259125,4.23007507153875,-0.616658231172025,6.43000947193151,2.99367354586855,4.85180292847202,3.36896810550007,1.49026297422097,2.92772284390903,5.90029338683633,5.35935352237015,6.63681050844923,3.70982235866913,5.39474052397473,7.5246003223812,7.46791241319213,4.48262093038873,3.9494007113088,5.13639423820148,5.05105139749509,0.341356713072289,3.38612813417067,-0.620741965364506,2.57108830668339,1.59944225437221,5.89917452838532,4.07047259351108,7.16771087550822,10.204299544604,7.86448040891307,4.18266430435786,5.58589824110409,0.831785125902316,4.7381923468771,3.98308174017964,6.78034856823037,0.942429613153548,5.6601103904232,3.70366825931172,0.149734675795655,6.54805808868134,0.742653996546392,0.582628863770112,12.1374111612456,0.525237744107902,6.80040378897781,-0.157109262190093,2.59355556828693,4.00787568603211,8.63260398370237,6.36564519871807,7.88879389570059,3.8088180716385,1.65829311091536,3.14522540240049,1.6079479391133,2.97377963275206,7.31628684056461,5.30973413678406,5.46315977765745,10.2660091477696,7.46791241319213,-0.848143462275827,4.34153783262327,4.91314806676207,1.74245471116809,11.0604760687631,14.4656189798312,1.00833521560243,9.35412204380376,2.17209393937234,5.43112834456404,2.32937689604527,10.317511577326,7.04091198482894,4.40955026466839,1.55603661228182,5.60734770123796,-0.0874709507620268,3.72287088254737,2.93769104363196,2.83214398534435,9.58015728372498,1.34923516718254,7.46791241319213,2.18590267929705,4.86284517813035,2.71752822210179,0.622844283459945,6.96590845864744,5.43970192165164,2.21054062012507,5.58589824110409,2.89578658270526,3.97311779065223,8.70498219217383,7.4017691174068,2.58347923839156,6.50323814410341,5.98034474785393,4.45816384860226,0.086804851214461,1.24198201712497,2.2717657300719,5.44628570293378,0.660930436666501,4.19870159817412,5.98341761270047,1.92370180990053,1.53233990900099,7.54524509160905,-0.476990161224828,4.19364074363612,2.08671359140958,8.67399994256724,1.32316624091286,0.530022557146973
REC590707,5.2173653076396,5.43086832007525,4.50195449301845,5.71964027821201,-0.108133451722406,3.15677198700363,4.78079971831433,4.2821117564705,7.92291325854514,7.35794641849122,7.2721720850808,-0.855383165201342,4.81864118107466,5.0110170439873,2.87353889478444,5.14066187133639,7.33987847328774,3.45421175474277,-0.113522122781218,6.22878705682734,3.8210675413133,2.522738964676,4.24141137286126,3.7539548466914,7.28084047162779,-0.428854479810232,3.01691810143184,3.41422804069405,1.41620947849719,4.22409665636602,3.99122279224955,7.81735567577853,3.90702674220793,5.41811360096213,5.37588251095846,4.43460184075836,3.31635817718404,6.78842095884878,2.50038603320704,3.7903122815302,4.86174843571104,5.5472696480423,3.82807580104049,2.51559073786643,4.94798569218462,3.6457908711331,4.38069440881546,3.01395496765176,1.63038408930872,5.63562625731748,5.76213643740599,6.1308228993794,5.85590791793846,3.75186134649243,5.27600225398583,7.56881427170064,5.98231555267455,4.53433726331956,4.5071914041234,9.23672719650862,6.96940189677837,1.3148043006174,0.301663020579454,1.82728730817973,1.05670364851839,4.88461861588281,5.92770321682642,2.72280599793616,5.45671666506097,10.1517919304414,7.54271192228311,4.9442353808119,5.37588251095846,3.60568996617808,4.09441660269244,4.87377961670829,6.59525973923909,0.107056173674699,5.65897872696324,2.60768861071372,1.46276069110645,5.46250556300165,1.02916113413778,3.65979777452457,11.8154799498397,0.147930382324502,5.61658092629107,-0.423811582421924,2.85235171237643,5.02008377214529,6.72247772182127,6.64664466218258,8.52520688723767,3.76984811891263,0.974835496874511,3.35011389967923,2.50207407018268,3.61167221994887,7.00295954353446,3.00988122271054,4.24721449164036,9.61203938489484,5.98231555267455,2.50009162115907,5.05503290505935,4.96581827092301,0.0928949112127846,11.5615388068729,10.112668729519,1.58177151154045,7.54497998829143,1.63566086858172,3.75926602884958,2.67976131479949,7.67531878583554,5.91046909959939,3.45795046996647,3.01691810143184,6.21794262648991,0.383870557606278,3.19846695069505,-0.737018269038207,5.58568612883117,11.5582932985702,-0.0816653879384642,5.98231555267455,2.85121630026069,4.70258169105861,5.0874072415658,1.28321683591532,9.64427522180318,4.37836794953358,3.6145535553425,5.37588251095846,3.89907739124639,6.29827596964445,9.30387443561702,9.81842564916241,1.77452589084497,6.50345096780423,4.86920838818534,5.76522298534296,2.31724281081321,3.33304103126777,3.66194614137656,4.72120967913594,0.350050102729413,4.6246898162598,4.24849826234176,2.33265516230062,2.243367048758,8.05833306390911,3.91669258817879,4.55234963748941,4.58309739624433,5.74317298642073,1.98825161796266,1.06492246298839
REJ471005,4.5665763962868,5.94392460508153,5.08961608510069,6.96585947135212,-1.16513104857249,3.3878049781843,5.31125598677803,3.39365308613115,7.38598676513055,7.46762949177149,6.750589033728,-2.78451866956677,4.16453235800656,5.05317006097101,2.90442585304763,5.17474622322035,7.77009148944851,4.4713291751444,-2.21935459675403,6.31594839260443,5.5890559857838,0.927255440510646,3.58506928932135,7.14092821032728,6.40849974257019,1.114082261634,2.53507887818875,3.32754076301908,1.6222717924417,2.95352923487554,3.44241593710565,7.10074122494285,5.11752420571788,4.98396130580241,6.24949716861159,3.2016935512797,2.92770872732919,7.3362976807942,1.52140744674342,-1.72732305271377,4.80363821041413,5.17600664278659,4.65452629137717,1.16858713225612,4.87835421542275,2.1016973595218,5.52729810529731,3.94650132919418,2.91267772011477,5.49953966175822,6.03054922535059,6.51328910478504,5.59632330334036,2.84264106568578,5.97848144648287,7.53888931138286,5.14644766327311,4.51031765488959,4.58337467785392,7.2343005198321,7.02811894548968,0.395414928009566,1.93180812866809,-0.345274769894759,1.83367359105887,2.15951827166526,5.5323714999201,3.366178010501,8.74234609093334,8.32563360765529,7.86297480817592,1.41572853701207,6.24949716861159,3.27569937000358,4.1653969941412,4.23283259508092,5.6652635552935,0.995869428033151,2.46960406623504,3.50482996590023,0.134607385174582,5.53260329379018,-2.09799216833833,3.06651358268792,9.88670625922752,1.13488362589402,6.36229393554615,-0.530726875334379,3.51762190577786,4.83850686243354,7.85118734072658,7.36911624595487,7.54242564693052,4.33458446242432,1.532041129735,3.68096322847693,1.91838024120272,3.77652505153409,7.09646441613063,2.59493506008514,4.91120803411964,8.76958660685401,5.14644766327311,1.52585819126591,5.0089718846148,4.64481916377512,0.912822422005971,11.8431208773239,12.1267483009443,1.98218863419018,7.99158688441011,2.09188708965126,1.75766824634083,2.96863383882614,3.00723967536481,7.57143734195392,4.34063249697106,2.53507887818875,4.87651511075088,0.979735313553249,3.49148880689723,-1.2308873389359,5.36403180069386,8.26733872097851,0.261228972485809,5.14644766327311,2.36560116952799,4.90903507841645,4.33498040692156,1.08109317405887,8.85194545227101,5.86056126189253,2.36781550231416,6.24949716861159,4.11218814385405,6.17193214157779,9.29068581028543,9.36423961922207,2.02584271021197,5.98240562351809,4.63362123197657,5.45811501870323,-0.242635771805941,2.82751406763905,2.98114386300439,5.10561250031878,1.03856634820782,4.4725625946893,4.18176309367239,-0.75157802931357,2.29515639298619,6.8251876264113,1.39884481150794,4.90243001346145,2.26108705794891,8.19349838311657,2.55870141715821,0.0379008981160807
RIT431108,3.57982663142805,3.49259879826537,5.42598191050367,6.84250708906588,0.918670759835082,0.380971514854372,3.91329999898682,4.08264415443003,6.76705952215641,8.50591354538695,3.63111902741037,-2.7720393316652,4.8066576049637,5.28497197858425,1.99389188528566,4.39613127281733,7.56618889942194,4.66201895018276,-1.56425319676585,5.8603977093913,4.6093679804286,1.13625575680816,2.61315002723004,5.6254310579135,7.01932990442167,0.737117739818175,3.47700949862119,3.65266833129855,1.51908266496857,4.33407962628156,3.51458055915755,5.0832415849483,2.93706776942752,3.45167102682717,6.43382544657977,3.4773890653823,3.58749418612607,6.84957814334217,1.71926441947092,-1.38937969606873,3.95525304899299,5.82113654221992,1.59923037099223,2.4378076339346,4.66195627901636,1.4989277732264,3.0417132520279,3.7239904536767,2.33713434350993,5.63296866509452,6.35702560481507,6.44564515263972,4.87733545341134,2.83485350299849,5.96723003173354,7.32773712223525,3.73796118830226,2.17939774776046,4.69190673875498,7.54956499363694,7.20400918652684,1.24841017816979,-0.670827432215758,0.734130579473432,1.89069216234016,1.60928017871878,4.60830541784301,3.42321928706134,5.75361235865429,5.15454780820999,6.14152386307219,0.99734775865261,6.43382544657977,3.7619991454735,3.06525206070631,2.85287282528262,7.20429757904023,1.48802012752668,1.33954794037056,-0.18967018473369,1.30341210590817,3.33587786699885,-0.561326816179431,3.0246834991634,5.9241006391398,0.367033779110086,4.94227724820855,1.19843536088791,4.06241319735366,5.40078298451964,5.00564241430945,5.73533813786774,6.27095919820019,4.34430900965596,0.976046071086855,3.59224257322553,2.7499151335563,3.42231088214656,7.14524948160651,-2.50595416888333,4.35484923081694,7.1199025452151,3.73796118830226,2.01020509652351,4.68740662905982,3.50357671328276,-0.326755931799393,11.7046582261205,9.06675405625149,1.71229498221401,5.78731826236299,1.26641926615352,3.95174396434108,-1.25460702622663,7.28694942342166,6.06674565833861,4.50850855571581,3.47700949862119,3.93404700266365,-0.998015340035579,1.65078647331477,-1.1788969806333,5.39967095767141,5.37363109231192,0.913867521397222,3.73796118830226,3.25006914075978,2.49945317371064,5.69561344755035,1.50274186167388,10.087595041477,2.90773063147349,2.67335084982065,6.43382544657977,4.79103290583179,4.13047952387946,8.69855235226412,9.5691569762439,1.48278511847069,4.77815199695307,3.9377249734764,2.56885799886115,0.462607709913599,3.22290244489849,2.81605725076876,4.17752903183095,1.75209138271888,4.95130325892492,4.5489872957315,2.96266840700553,2.09670829047093,3.92593515991842,3.87276870904799,5.7014962410343,2.52222287525552,7.80036365818538,-0.574459594293754,0.266227546852538
RIT490630,3.11201919118676,5.11241166535168,4.28184742487691,6.76088815685066,1.38358862001545,0.814861473475632,3.13075560986047,2.85523634049669,6.92113296031003,5.96087722257552,5.45165397873093,-3.53251297358341,3.53844058108306,4.3045598073976,3.23316368232821,5.40551896564428,6.68181214459842,4.45830556861071,-2.76036317261466,6.04926391587287,5.48899682464209,1.29928424733247,3.73918671251472,7.13870119668393,2.2245259261592,1.61382230332436,1.14257237134782,2.44931030451707,1.61143662033323,1.62809081393574,1.78026786347112,6.69873186451844,5.64549166951158,4.54112294792012,5.63886422262016,2.33005275397031,2.632688283135,7.41783331718604,1.11355110083273,-2.66589516791403,4.8738342085377,3.45705611026338,3.76643499653458,0.0885948164366661,5.87206396029614,0.72907001896208,2.65048766769094,2.98211409878098,0.220790813672387,4.48153901507561,5.38728539370544,5.62639174868602,5.0230974926215,1.92786991998289,5.39356357775949,6.5096091694701,5.4935533392002,2.71414204704117,4.00192405678959,5.336547447393,4.28804903821699,0.592199204174037,0.481729154283943,-0.951162809172588,2.53924573069046,0.167385963006966,4.53482254327878,2.63292869913418,7.27388739613523,7.47897706781411,5.54519740541268,0.423939954354192,5.63886422262016,1.9616136917309,4.12082185572635,2.67632024564308,5.67932301805744,2.37174911569072,0.787165450558102,1.19460349078147,-0.263158312088719,4.45749084529291,-2.28809195478162,1.71920575170474,9.41336663804632,1.81703870556978,6.12653467430543,1.8516600670896,3.7375828205807,4.09159509640283,7.24249055527062,6.12788478846336,7.22492092809809,4.20724061390486,1.35840166185303,2.75388063681895,0.884127589927006,3.06914922855668,6.98029830258019,-2.26305986325718,3.87513148959169,7.75177409914946,5.4935533392002,-0.90492585196123,3.81866203121776,4.97024372502641,-0.78051380518048,10.150722943933,11.0528918759005,1.06300776304722,8.33122696706449,0.782372153666655,2.70353548838857,2.6755754556433,8.57135810734199,6.94913389874416,4.44290259710353,1.14257237134782,3.57270427202232,0.321185534919822,2.37932643525809,-1.11534837026642,4.35888869264527,7.28492431611531,-1.59523304392976,5.4935533392002,2.19858644536387,3.31566106314732,3.10564614885695,1.16559647954784,6.56097733178275,4.03744156458691,1.76346659103342,5.63886422262016,3.50852644051176,3.73153314865932,7.72476006657669,8.06636447494847,1.57506960352078,5.35690431824204,3.81126360567511,2.11864140531413,0.388896914170037,0.469413489986526,1.34520278288141,4.43540448508729,0.985280443646773,4.42889846609683,6.07356826655367,-0.776392361503301,1.31787098740809,4.88768950880936,-0.320162268602941,4.26340156561077,1.48648452735306,8.28536261041694,1.75703333515548,-0.721246092603283
